Date,beta1,beta2,beta3
2009-08-07,0.928344847431084,-0.628884404391826,-0.696323752989491
2009-08-14,0.991843461785038,-0.672202206825458,-0.72672784671303
2009-08-21,1.14417530150011,-0.776137553701831,-0.799393851309216
2009-08-28,1.11878669338096,-0.758815018951404,-0.787283013838722
2009-09-04,1.169563958771,-0.793459895340066,-0.811505218144646
2009-09-11,1.05534203800816,-0.715520330953993,-0.757131383806539
2009-09-18,0.928344847431084,-0.628884404391826,-0.696323752989491
2009-09-25,0.902956182518733,-0.611561897453592,-0.684212498063142
2009-10-02,0.979122093755705,-0.663529441627939,-0.720545678980398
2009-10-09,0.953733474615652,-0.646206778294803,-0.708434868774998
2009-10-16,0.972767636364766,-0.629024833622488,-0.961052880400975
2009-10-23,1.05403239767399,-0.656622632634111,-0.93669728189157
2009-10-30,1.12513899842988,-0.680770361539154,-0.915386182188913
2009-11-06,1.14545516097315,-0.687669926108828,-0.909297010778954
2009-11-13,1.11498094250004,-0.677320843800777,-0.918430602606745
2009-11-20,1.1048228516957,-0.673871141939667,-0.921475049154215
2009-11-27,1.20640375973911,-0.708368160550778,-0.891030583679506
2009-12-04,1.1048228516957,-0.673871141939667,-0.921475049154215
2009-12-11,1.06419048847834,-0.660072334495222,-0.9336528353441
2009-12-18,1.02355809038647,-0.646273342928043,-0.945830647663622
2009-12-25,1.02350420441066,-0.646250090919654,-0.945578714472656
2009-12-31,1.08445269529679,-0.666948278811037,-0.927311783002456
2010-01-01,1.08445269529679,-0.666948278811037,-0.927311783002455
2010-01-08,0.97271375038895,-0.629001581614099,-0.96080094721001
2010-01-15,0.97271375038895,-0.629001581614099,-0.96080094721001
2010-01-22,1.22364440847363,-0.731816056855002,-1.05721409504087
2010-01-29,1.26560338480849,-0.744361423343849,-1.1805637531386
2010-02-05,1.36640617296245,-0.752477641165222,-1.17247965720484
2010-02-12,1.26567406462199,-0.750651755156405,-1.17546177084053
2010-02-19,1.25640617296244,-0.752477641165221,-1.17247965720484
2010-02-26,1.22640617296244,-0.752477641165221,-1.17247965720484
2010-03-05,1.10787038964335,-0.756129413182855,-1.16651542993345
2010-03-12,1.06567406462199,-0.750651755156405,-1.17546177084053
2010-03-19,1.06640617296245,-0.752477641165222,-1.17247965720484
2010-03-26,1.0871382813029,-0.754303527174038,-1.16949754356915
2010-04-02,1.07640617296245,-0.752477641165222,-1.17247965720484
2010-04-09,1.08645115885217,-0.752497052751805,-1.17268997980871
2010-04-16,1.05420984794108,-0.746999983138771,-1.18142599811192
2010-04-23,1.08718326719262,-0.754322938760621,-1.16970786617301
2010-04-30,1.10787038964335,-0.756129413182854,-1.16651542993345
2010-05-07,1.34640617296245,-0.752477641165221,-1.17247965720484
2010-05-14,1.13645115885217,-0.752497052751805,-1.17268997980871
2010-05-21,1.24645115885217,-0.752497052751805,-1.17268997980871
2010-05-28,1.24640617296245,-0.752477641165221,-1.17247965720484
2010-06-04,1.28645115885217,-0.752497052751805,-1.17268997980871
2010-06-11,1.37645115885217,-0.752497052751805,-1.17268997980871
2010-06-18,1.26645115885217,-0.752497052751804,-1.17268997980871
2010-06-25,1.34571905051171,-0.750671166742988,-1.1756720934444
2010-07-02,1.34645115885217,-0.752497052751804,-1.17268997980871
2010-07-09,1.29645115885217,-0.752497052751805,-1.17268997980871
2010-07-16,1.27645115885217,-0.752497052751805,-1.17268997980871
2010-07-23,1.27645115885217,-0.752497052751805,-1.17268997980871
2010-07-30,1.22645115885217,-0.752497052751805,-1.17268997980871
2010-08-06,1.25645115885217,-0.752497052751805,-1.17268997980871
2010-08-13,1.26645115885216,-0.752497052751805,-1.17268997980871
2010-08-20,1.25719016300303,-0.751331179455862,-1.18098189022311
2010-08-27,1.32310219620991,-0.742004193088318,-1.24731717353831
2010-09-03,1.25310219620991,-0.742004193088319,-1.24731717353831
2010-09-10,1.21310219620991,-0.742004193088318,-1.24731717353831
2010-09-17,1.19310219620991,-0.742004193088319,-1.24731717353831
2010-09-24,1.16310219620991,-0.742004193088318,-1.24731717353831
2010-10-01,1.15462360467665,-0.738673456727966,-1.33232236230278
2010-10-08,1.04755203803846,-0.745977000763232,-1.32039390776001
2010-10-15,1.01755203803846,-0.745977000763232,-1.32039390776001
2010-10-22,1.03755203803846,-0.745977000763231,-1.32039390776001
2010-10-29,1.05755203803846,-0.745977000763232,-1.32039390776001
2010-11-05,0.987552038038461,-0.745977000763232,-1.32039390776001
2010-11-12,1.04755203803846,-0.745977000763232,-1.32039390776001
2010-11-19,1.10391439978685,-0.869615907484824,-1.36032025021732
2010-11-26,1.15391439978685,-0.869615907484824,-1.36032025021732
2010-12-03,1.21391439978685,-0.869615907484824,-1.36032025021732
2010-12-10,1.23391439978685,-0.869615907484824,-1.36032025021732
2010-12-17,1.20391439978685,-0.869615907484825,-1.36032025021732
2010-12-24,1.21391439978685,-0.869615907484824,-1.36032025021732
2010-12-31,1.21391439978685,-0.869615907484824,-1.36032025021732
2011-01-07,1.20391439978685,-0.869615907484824,-1.36032025021732
2011-01-14,1.27391439978685,-0.869615907484824,-1.36032025021732
2011-01-21,1.29391439978685,-0.869615907484824,-1.36032025021732
2011-01-28,1.29391439978685,-0.869615907484824,-1.36032025021732
2011-02-04,1.26391439978685,-0.869615907484824,-1.36032025021732
2011-02-11,1.28391439978685,-0.869615907484824,-1.36032025021732
2011-02-18,1.34316771553267,-1.05000226686617,-1.39725432810533
2011-02-25,1.38737548506589,-1.0633518483018,-1.4555924724915
2011-03-04,1.34475569589497,-1.10456515908601,-1.37695448012278
2011-03-11,1.3576986636146,-1.10135917761773,-1.37695527436783
2011-03-18,1.36878256193594,-1.10522937488698,-1.36665150424896
2011-03-25,1.37223592936957,-1.10702648094498,-1.46994350778402
2011-04-01,1.34389700921153,-1.13772348979536,-1.47771041810028
2011-04-08,1.3335872145356,-1.13820281399344,-1.47240486042532
2011-04-15,1.33323939148718,-1.13893458507783,-1.46626747061658
2011-04-22,1.34771424186145,-1.13934341430918,-1.46067594079481
2011-04-29,1.35530955344125,-1.15814175662639,-1.52850644437682
2011-05-06,1.38272106293684,-1.16952444626539,-1.58043177404049
2011-05-13,1.38737018738913,-1.1695074681065,-1.57688129750162
2011-05-20,1.38045233364885,-1.17133581759452,-1.57165919708923
2011-05-27,1.50432529677052,-1.26761994423037,-1.80417964462136
2011-06-03,1.54521480219273,-1.28570317834817,-1.87885800534396
2011-06-10,1.58719014006835,-1.2865306904534,-1.8717673121034
2011-06-17,1.60817698427861,-1.32394389625461,-1.89522962767891
